refArea,Illiteracy,SchoolDropout,Observation URI,references,University,publisher,Secondary,Intermediate,Vocational,Elementary,HigherEducation,Town,dataset,Governorate,District
http://dbpedia.org/resource/Hermel_District,60.0,30.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ouadi+Faara,https://impact.cib.gov.lb/home#open_data_section,0.0,Impact Open Data,0.0,10.0,0.0,30.0,0.0,Ouadi Faara,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,Hermel District
https://dbpedia.org/page/Akkar_Governorate,1.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ouadi+Khaled,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,20.0,25.0,15.0,10.0,9.0,Ouadi Khaled,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
"http://dbpedia.org/resource/Tripoli_District,_Lebanon",5.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ouadi+Nakhleh,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,10.0,30.0,10.0,30.0,5.0,Ouadi Nakhleh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,"Tripoli District, Lebanon"
http://dbpedia.org/resource/Bsharri_District,10.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ouadi+Qannoubine,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,15.0,27.0,10.0,15.0,3.0,Ouadi Qannoubine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Bsharri District
https://dbpedia.org/page/Mount_Lebanon_Governorate,2.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ouardaniyeh,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,30.0,20.0,8.0,5.0,15.0,Ouardaniyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
https://dbpedia.org/page/Mount_Lebanon_Governorate,3.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ouarhaniyeh,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,15.0,25.0,7.0,25.0,5.0,Ouarhaniyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,
http://dbpedia.org/resource/Keserwan_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ouata+El-Jaouz,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Ouata El-Jaouz,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Keserwan District
https://dbpedia.org/page/Baalbek-Hermel_Governorate,15.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaa+Baalbek,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,15.0,17.0,5.0,30.0,3.0,Qaa Baalbek,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,
http://dbpedia.org/resource/ZahlÃ©_District,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaa+Er-Rim,https://impact.cib.gov.lb/home#open_data_section,40.0,Impact Open Data,20.0,5.0,15.0,5.0,13.0,Qaa Er-Rim,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,ZahlÃ© District
https://dbpedia.org/page/Nabatieh_Governorate,5.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaaqaaiyet+Ej-Jisr,https://impact.cib.gov.lb/home#open_data_section,24.0,Impact Open Data,15.0,20.0,15.0,20.0,1.0,Qaaqaaiyet Ej-Jisr,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Nabatieh Governorate,
http://dbpedia.org/resource/Sidon_District,10.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaaqaiyet+Es-Snaoubar,https://impact.cib.gov.lb/home#open_data_section,12.0,Impact Open Data,15.0,30.0,10.0,20.0,3.0,Qaaqaiyet Es-Snaoubar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Sidon District
http://dbpedia.org/resource/Matn_District,10.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaaqour,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,10.0,30.0,5.0,30.0,0.0,Qaaqour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
https://dbpedia.org/page/Akkar_Governorate,10.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qabaait,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,15.0,20.0,10.0,20.0,10.0,Qabaait,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/ZahlÃ©_District,5.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qabb+Elias,https://impact.cib.gov.lb/home#open_data_section,25.0,Impact Open Data,30.0,10.0,5.0,10.0,15.0,Qabb Elias,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,ZahlÃ© District
http://dbpedia.org/resource/Marjeyoun_District,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qabrikha,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Qabrikha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Marjeyoun District
https://dbpedia.org/page/Akkar_Governorate,10.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qachlaq,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,15.0,25.0,10.0,30.0,5.0,Qachlaq,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Byblos_District,21.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qahmez,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,20.0,20.0,2.0,30.0,2.0,Qahmez,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Byblos District
http://dbpedia.org/resource/Baabda_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qalaa,https://impact.cib.gov.lb/home#open_data_section,40.0,Impact Open Data,30.0,10.0,10.0,5.0,5.0,Qalaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Baabda District
"http://dbpedia.org/resource/Tripoli_District,_Lebanon",0.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qalamoun,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,25.0,20.0,20.0,10.0,10.0,Qalamoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,"Tripoli District, Lebanon"
http://dbpedia.org/resource/Bint_Jbeil_District,0.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qalaouiyeh,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,17.0,30.0,10.0,20.0,3.0,Qalaouiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Bint Jbeil District
https://dbpedia.org/page/North_Governorate,0.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qalhat,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,10.0,30.0,5.0,20.0,5.0,Qalhat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,
http://dbpedia.org/resource/Matn_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qannebet+Salima,https://impact.cib.gov.lb/home#open_data_section,35.0,Impact Open Data,20.0,15.0,25.0,0.0,5.0,Qannebet Salima,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
http://dbpedia.org/resource/Marjeyoun_District,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qantara,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,30.0,18.0,20.0,0.0,Qantara,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Marjeyoun District
https://dbpedia.org/page/Akkar_Governorate,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qantarat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,30.0,30.0,10.0,5.0,5.0,Qantarat Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
https://dbpedia.org/page/Akkar_Governorate,10.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qanya,https://impact.cib.gov.lb/home#open_data_section,25.0,Impact Open Data,10.0,20.0,10.0,20.0,5.0,Qanya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Bint_Jbeil_District,20.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaouzah,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,10.0,20.0,20.0,0.0,Qaouzah,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Bint Jbeil District
http://dbpedia.org/resource/Western_Beqaa_District,8.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaraaoun,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,22.0,21.0,8.0,21.0,5.0,Qaraaoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Western Beqaa District
http://dbpedia.org/resource/Zgharta_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qarah+Bach,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,20.0,5.0,25.0,0.0,20.0,Qarah Bach,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,North Governorate,Zgharta District
https://dbpedia.org/page/Akkar_Governorate,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qardaf,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Qardaf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
https://dbpedia.org/page/Akkar_Governorate,5.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qarha,https://impact.cib.gov.lb/home#open_data_section,5.0,Impact Open Data,10.0,50.0,5.0,25.0,0.0,Qarha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
https://dbpedia.org/page/Baalbek-Hermel_Governorate,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qarha+Baalbek,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Qarha Baalbek,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,
http://dbpedia.org/resource/MiniyehâDanniyeh_District,35.0,30.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qarhaiya,https://impact.cib.gov.lb/home#open_data_section,2.0,Impact Open Data,5.0,10.0,10.0,38.0,0.0,Qarhaiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,MiniyehâDanniyeh District
http://dbpedia.org/resource/MiniyehâDanniyeh_District,15.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qarsaita,https://impact.cib.gov.lb/home#open_data_section,22.0,Impact Open Data,15.0,10.0,20.0,8.0,10.0,Qarsaita,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,MiniyehâDanniyeh District
http://dbpedia.org/resource/Byblos_District,10.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qartaba,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,10.0,15.0,10.0,15.0,10.0,Qartaba,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Byblos District
http://dbpedia.org/resource/Hermel_District,5.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaser,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,15.0,25.0,20.0,25.0,0.0,Qaser,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,Hermel District
https://dbpedia.org/page/South_Governorate,5.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qatrani,https://impact.cib.gov.lb/home#open_data_section,20.0,Impact Open Data,15.0,20.0,10.0,20.0,10.0,Qatrani,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,
http://dbpedia.org/resource/MiniyehâDanniyeh_District,4.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qattineh-Miniyeh,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,20.0,20.0,20.0,20.0,1.0,Qattineh-Miniyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,MiniyehâDanniyeh District
http://dbpedia.org/resource/Bsharri_District,3.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaynour,https://impact.cib.gov.lb/home#open_data_section,45.0,Impact Open Data,20.0,14.0,8.0,5.0,5.0,Qaynour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Bsharri District
https://dbpedia.org/page/South_Governorate,25.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaytouleh,https://impact.cib.gov.lb/home#open_data_section,2.0,Impact Open Data,10.0,15.0,5.0,42.0,1.0,Qaytouleh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,
https://dbpedia.org/page/Akkar_Governorate,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qbaiyat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,20.0,20.0,15.0,5.0,10.0,Qbaiyat Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Western_Beqaa_District,10.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qelaya,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,30.0,10.0,5.0,10.0,5.0,Qelaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Western Beqaa District
http://dbpedia.org/resource/Matn_District,1.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qennabet+Broummana,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,25.0,20.0,30.0,9.0,5.0,Qennabet Broummana,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
http://dbpedia.org/resource/Sidon_District,10.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qennarit,https://impact.cib.gov.lb/home#open_data_section,8.0,Impact Open Data,25.0,25.0,10.0,20.0,2.0,Qennarit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Sidon District
https://dbpedia.org/page/Baalbek-Hermel_Governorate,50.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qild+Es+Sabea,https://impact.cib.gov.lb/home#open_data_section,3.0,Impact Open Data,5.0,10.0,1.0,30.0,1.0,Qild Es Sabea,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,
http://dbpedia.org/resource/Marjeyoun_District,1.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qlaiaa,https://impact.cib.gov.lb/home#open_data_section,24.0,Impact Open Data,30.0,35.0,2.0,7.0,1.0,Qlaiaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Marjeyoun District
https://dbpedia.org/page/Baalbek-Hermel_Governorate,,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qlaileh+Harfoush,https://impact.cib.gov.lb/home#open_data_section,,Impact Open Data,,,,,,Qlaileh Harfoush,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Baalbek-Hermel Governorate,
http://dbpedia.org/resource/Tyre_District,1.0,2.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qlaileh+Sour,https://impact.cib.gov.lb/home#open_data_section,14.0,Impact Open Data,30.0,20.0,5.0,20.0,10.0,Qlaileh Sour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,South Governorate,Tyre District
https://dbpedia.org/page/Akkar_Governorate,0.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qleiaat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,0.0,Impact Open Data,0.0,0.0,0.0,0.0,0.0,Qleiaat Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Keserwan_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qleiaat+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,0.0,Impact Open Data,0.0,0.0,0.0,0.0,100.0,Qleiaat Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Keserwan District
https://dbpedia.org/page/Akkar_Governorate,20.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qloud+El-Baqieh,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,10.0,20.0,10.0,30.0,0.0,Qloud El-Baqieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Aley_District,3.0,5.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qmatiyeh,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,30.0,10.0,10.0,7.0,10.0,Qmatiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Aley District
http://dbpedia.org/resource/Bsharri_District,1.0,10.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qnat,https://impact.cib.gov.lb/home#open_data_section,30.0,Impact Open Data,40.0,11.0,5.0,10.0,3.0,Qnat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Bsharri District
http://dbpedia.org/resource/Baabda_District,5.0,1.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qobbayaa,https://impact.cib.gov.lb/home#open_data_section,27.0,Impact Open Data,27.0,20.0,6.0,10.0,5.0,Qobbayaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Baabda District
http://dbpedia.org/resource/Baabda_District,5.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qornayel,https://impact.cib.gov.lb/home#open_data_section,25.0,Impact Open Data,10.0,15.0,20.0,20.0,5.0,Qornayel,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Baabda District
https://dbpedia.org/page/Akkar_Governorate,1.0,3.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qornet+Aakkar,https://impact.cib.gov.lb/home#open_data_section,17.0,Impact Open Data,30.0,25.0,5.0,20.0,2.0,Qornet Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Matn_District,0.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qornet+El-Hamra,https://impact.cib.gov.lb/home#open_data_section,25.0,Impact Open Data,25.0,10.0,10.0,10.0,20.0,Qornet El-Hamra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Matn District
http://dbpedia.org/resource/Baabda_District,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qortada,https://impact.cib.gov.lb/home#open_data_section,40.0,Impact Open Data,20.0,10.0,10.0,8.0,10.0,Qortada,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Mount Lebanon Governorate,Baabda District
https://dbpedia.org/page/Akkar_Governorate,3.0,20.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qoubber+Chamra,https://impact.cib.gov.lb/home#open_data_section,2.0,Impact Open Data,15.0,15.0,25.0,40.0,0.0,Qoubber Chamra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,Akkar Governorate,
http://dbpedia.org/resource/Sidon_District,5.0,30.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qounaitra,https://impact.cib.gov.lb/home#open_data_section,10.0,Impact Open Data,20.0,15.0,5.0,40.0,5.0,Qounaitra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,Sidon District
http://dbpedia.org/resource/ZahlÃ©_District,2.0,0.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qoussaya,https://impact.cib.gov.lb/home#open_data_section,15.0,Impact Open Data,30.0,20.0,8.0,15.0,10.0,Qoussaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,ZahlÃ© District
http://dbpedia.org/resource/MiniyehâDanniyeh_District,20.0,4.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qraine,https://impact.cib.gov.lb/home#open_data_section,12.0,Impact Open Data,30.0,20.0,8.0,10.0,0.0,Qraine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023,,MiniyehâDanniyeh District
